ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
True,False,1.0,0.5,Large,17,0,0.8492757919201259
True,False,1.0,0.5,Large,17,1,0.8219371028364831
True,False,1.0,0.5,Large,17,2,0.7646135127419176
True,False,1.0,0.5,Large,17,3,0.7746186700877818
True,False,1.0,0.5,Large,17,4,0.7745816459218321
