ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,True,2.0,1.5,Large,15,0,0.7079253737031493
False,True,2.0,1.5,Large,15,1,0.710187199869752
False,True,2.0,1.5,Large,15,2,0.7009716048177973
False,True,2.0,1.5,Large,15,3,0.709706997585038
False,True,2.0,1.5,Large,15,4,0.7032920141787731
