ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
True,False,2.0,1.5,Large,23,0,0.7019421998322609
True,False,2.0,1.5,Large,23,1,0.711670866682733
True,False,2.0,1.5,Large,23,2,0.7540193793994743
True,False,2.0,1.5,Large,23,3,0.6692318738839027
True,False,2.0,1.5,Large,23,4,0.6779037886823651
