ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
True,False,2.0,0.5,Large,21,0,0.8012126001485138
True,False,2.0,0.5,Large,21,1,0.6803073379985136
True,False,2.0,0.5,Large,21,2,0.7397682171953376
True,False,2.0,0.5,Large,21,3,0.7199221026643565
True,False,2.0,0.5,Large,21,4,0.7812029999459467
