ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
False,True,1.0,0.5,Small,8,0,0.71359834195873
False,True,1.0,0.5,Small,8,1,0.6342062824252197
False,True,1.0,0.5,Small,8,2,0.6390321514156388
False,True,1.0,0.5,Small,8,3,0.6550908583072679
False,True,1.0,0.5,Small,8,4,0.7109657446961546
