ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
True,True,1.0,0.5,Large,25,0,0.923148251295106
True,True,1.0,0.5,Large,25,1,0.8207269412800298
True,True,1.0,0.5,Large,25,2,0.9044281503254774
True,True,1.0,0.5,Large,25,3,0.8983312132123001
True,True,1.0,0.5,Large,25,4,0.885855241893744
