ScafVAE,Pareto,c_PUCT,Temperature,Vocab,ConfigID,Replicate,Reward
True,True,2.0,0.5,Large,29,0,0.8805099304101918
True,True,2.0,0.5,Large,29,1,0.8828793704025246
True,True,2.0,0.5,Large,29,2,0.8620210281286487
True,True,2.0,0.5,Large,29,3,0.835425622584974
True,True,2.0,0.5,Large,29,4,0.8141112007884025
