partition,model,descriptor_mode,seed,fold,best_val_auc,test_auc,test_ap,test_f1,test_bacc,n_test
novel_101,GIN,native,0,0,0.9269320271063752,0.8235252352246757,0.8988632917464674,0.8318196053867836,0.7231790645514631,4626
novel_101,GIN,native,0,1,0.9204822325984942,0.7571657009647386,0.921273903948473,0.8752654679314739,0.6649741940500101,4345
novel_101,GIN,native,0,2,0.892498141799225,0.8521175385615168,0.9321496372181955,0.9001055223355611,0.7477099619641048,3638
novel_101,GIN,native,0,3,0.9143193619569498,0.7632270902178162,0.8837996145052325,0.8257943925233645,0.6746967087262983,3662
novel_101,GIN,native,0,4,0.9181698049310734,0.8631424991362193,0.9483967551242773,0.8874643874643875,0.7182078910155549,3565
novel_101,GIN,native,1,0,0.8944611135373756,0.690347932551584,0.926911611708248,0.9405131096701438,0.5488184325356383,3805
novel_101,GIN,native,1,1,0.9208855511472175,0.7735654654286461,0.8886054933456053,0.8564964447317388,0.6574601701078111,3965
novel_101,GIN,native,1,2,0.9252947704258566,0.7049694885217154,0.8845707453190802,0.8625089605734767,0.5912399505583317,4215
novel_101,GIN,native,1,3,0.9260925316092075,0.7964618085467409,0.9024635381556669,0.8265736832446321,0.7005899705014749,3842
novel_101,GIN,native,1,4,0.909061498971128,0.7983226187297667,0.8544758002514852,0.7932064203060843,0.6829200023779327,4009
novel_101,GIN,native,2,0,0.9093773794819963,0.7730885627876821,0.9142546932209894,0.8360262358022716,0.5849953286270593,3907
novel_101,GIN,native,2,1,0.9089584795800155,0.8046975783044505,0.9101237877487766,0.877051540454938,0.6569188269421115,4298
novel_101,GIN,native,2,2,0.9236142694123857,0.8424407809036268,0.9053756081742779,0.8572452086691743,0.7448228283474645,3962
novel_101,GIN,native,2,3,0.922748731173074,0.7305784044662242,0.8993178875333604,0.8578745198463509,0.6171516422816876,3862
novel_101,GIN,native,2,4,0.9173929639915903,0.7459943686737909,0.9117422681477969,0.8932893289328933,0.6541461564004935,3807
novel_101,GIN,native,3,0,0.9308245064643114,0.8082769749326058,0.9375817354576863,0.8879281676089126,0.6830624562345573,3687
novel_101,GIN,native,3,1,0.9090092080139678,0.8443880515332916,0.9582802461551037,0.9002066725715973,0.6471644653023247,3988
novel_101,GIN,native,3,2,0.9196078173818709,0.6972809661748582,0.8075459826890619,0.8184305255579554,0.6257082451602022,4616
novel_101,GIN,native,3,3,0.9116890745491926,0.8127551052495865,0.9014856383305702,0.882395123700251,0.7395815644987831,3654
novel_101,GIN,native,3,4,0.914253177516056,0.8149347172704153,0.8957299131658203,0.8304471931493815,0.74138152370986,3891
novel_101,GIN,native,4,0,0.9223361770714631,0.8305802365012701,0.9301896025038983,0.8627793296089385,0.7451529670896512,3874
novel_101,GIN,native,4,1,0.9121474327486707,0.7449619763772855,0.8867030067574087,0.877700127064803,0.6492616375302093,3864
novel_101,GIN,native,4,2,0.9096557008211934,0.782024711803673,0.8689688714800354,0.8105051978843699,0.6648927956811806,3862
novel_101,GIN,native,4,3,0.9205388440426219,0.8473858239452177,0.9414878852671469,0.860790063826117,0.7234181715263972,3886
novel_101,GIN,native,4,4,0.9095242647842467,0.8756634280659285,0.9612346076783391,0.917877094972067,0.7441128492246336,4350
