ece,mce,brier,bins,n,partition,model,rrs_class,source,rrs_type,metric,polypharma,single_target,delta_auc,poly_n,single_n,delta_ap,bins_json
0.41215838759999995,0.7482294,0.3005976754216572,"[{'bin': 2, 'n': 1, 'frac': 0.04, 'mean_pred': 0.2517706, 'pos_frac': 1.0}, {'bin': 3, 'n': 1, 'frac': 0.04, 'mean_pred': 0.35590178, 'pos_frac': 1.0}, {'bin': 4, 'n': 4, 'frac': 0.16, 'mean_pred': 0.46836023499999996, 'pos_frac': 1.0}, {'bin': 5, 'n': 3, 'frac': 0.12, 'mean_pred': 0.5691329833333333, 'pos_frac': 1.0}, {'bin': 6, 'n': 2, 'frac': 0.08, 'mean_pred': 0.65143217, 'pos_frac': 1.0}, {'bin': 7, 'n': 2, 'frac': 0.08, 'mean_pred': 0.74737558, 'pos_frac': 1.0}, {'bin': 8, 'n': 3, 'frac': 0.12, 'mean_pred': 0.8930879666666667, 'pos_frac': 0.6666666666666666}, {'bin': 9, 'n': 9, 'frac': 0.36, 'mean_pred': 0.9567581733333334, 'pos_frac': 0.5555555555555556}]",25.0,canonical_scaffold,GIN-TFP_native,A*,training,available,,,,,,,,"[{""bin"": 2, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.2517706, ""pos_frac"": 1.0}, {""bin"": 3, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.35590178, ""pos_frac"": 1.0}, {""bin"": 4, ""n"": 4, ""frac"": 0.16, ""mean_pred"": 0.46836023499999996, ""pos_frac"": 1.0}, {""bin"": 5, ""n"": 3, ""frac"": 0.12, ""mean_pred"": 0.5691329833333333, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.65143217, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.74737558, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 3, ""frac"": 0.12, ""mean_pred"": 0.8930879666666667, ""pos_frac"": 0.6666666666666666}, {""bin"": 9, ""n"": 9, ""frac"": 0.36, ""mean_pred"": 0.9567581733333334, ""pos_frac"": 0.5555555555555556}]"
0.2714477908,0.3737115,0.21414712928965315,"[{'bin': 6, 'n': 1, 'frac': 0.04, 'mean_pred': 0.6262885, 'pos_frac': 1.0}, {'bin': 7, 'n': 4, 'frac': 0.16, 'mean_pred': 0.7280929825, 'pos_frac': 1.0}, {'bin': 8, 'n': 6, 'frac': 0.24, 'mean_pred': 0.8517729916666666, 'pos_frac': 1.0}, {'bin': 9, 'n': 14, 'frac': 0.56, 'mean_pred': 0.9596780821428571, 'pos_frac': 0.6428571428571429}]",25.0,canonical_scaffold,GIN-TFP_native,B,training,available,,,,,,,,"[{""bin"": 6, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.6262885, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 4, ""frac"": 0.16, ""mean_pred"": 0.7280929825, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 6, ""frac"": 0.24, ""mean_pred"": 0.8517729916666666, ""pos_frac"": 1.0}, {""bin"": 9, ""n"": 14, ""frac"": 0.56, ""mean_pred"": 0.9596780821428571, ""pos_frac"": 0.6428571428571429}]"
0.13472677056,0.42044103,0.03272136702901981,"[{'bin': 0, 'n': 4, 'frac': 0.16, 'mean_pred': 0.036285713500000004, 'pos_frac': 0.0}, {'bin': 1, 'n': 1, 'frac': 0.04, 'mean_pred': 0.12678735, 'pos_frac': 0.0}, {'bin': 5, 'n': 1, 'frac': 0.04, 'mean_pred': 0.57955897, 'pos_frac': 1.0}, {'bin': 6, 'n': 1, 'frac': 0.04, 'mean_pred': 0.69783866, 'pos_frac': 1.0}, {'bin': 7, 'n': 6, 'frac': 0.24, 'mean_pred': 0.74113805, 'pos_frac': 1.0}, {'bin': 8, 'n': 4, 'frac': 0.16, 'mean_pred': 0.8426215275000001, 'pos_frac': 1.0}, {'bin': 9, 'n': 8, 'frac': 0.32, 'mean_pred': 0.9761311125, 'pos_frac': 1.0}]",25.0,canonical_scaffold,GIN-TFP_native,C,training,available,,,,,,,,"[{""bin"": 0, ""n"": 4, ""frac"": 0.16, ""mean_pred"": 0.036285713500000004, ""pos_frac"": 0.0}, {""bin"": 1, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.12678735, ""pos_frac"": 0.0}, {""bin"": 5, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.57955897, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.69783866, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 6, ""frac"": 0.24, ""mean_pred"": 0.74113805, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 4, ""frac"": 0.16, ""mean_pred"": 0.8426215275000001, ""pos_frac"": 1.0}, {""bin"": 9, ""n"": 8, ""frac"": 0.32, ""mean_pred"": 0.9761311125, ""pos_frac"": 1.0}]"
0.0740263208905788,0.1755301892477762,0.1476763375783337,"[{'bin': 0, 'n': 6001, 'frac': 0.06055805035571926, 'mean_pred': 0.04493306687620313, 'pos_frac': 0.22046325612397932}, {'bin': 1, 'n': 4410, 'frac': 0.04450274988647258, 'mean_pred': 0.1481952124, 'pos_frac': 0.3086167800453515}, {'bin': 2, 'n': 3819, 'frac': 0.03853877592209496, 'mean_pred': 0.24804998925373134, 'pos_frac': 0.4001047394605918}, {'bin': 3, 'n': 3714, 'frac': 0.03747918663908371, 'mean_pred': 0.34973291635164244, 'pos_frac': 0.49165320409262253}, {'bin': 4, 'n': 3925, 'frac': 0.03960845653161108, 'mean_pred': 0.4507687097757962, 'pos_frac': 0.5487898089171974}, {'bin': 5, 'n': 4348, 'frac': 0.04387708764317069, 'mean_pred': 0.5507435919825208, 'pos_frac': 0.6041858325666973}, {'bin': 6, 'n': 5109, 'frac': 0.05155658711337605, 'mean_pred': 0.6513221470091994, 'pos_frac': 0.6549226854570366}, {'bin': 7, 'n': 6724, 'frac': 0.0678540794187396, 'mean_pred': 0.7529574826219512, 'pos_frac': 0.7098453301606187}, {'bin': 8, 'n': 11255, 'frac': 0.11357787981230133, 'mean_pred': 0.8553406269853397, 'pos_frac': 0.7925366503776099}, {'bin': 9, 'n': 49790, 'frac': 0.5024471466774307, 'mean_pred': 0.9743280528813015, 'pos_frac': 0.9173930508134164}]",99095.0,canonical_scaffold,GIN-TFP_native,UNMATCHED,training,available,,,,,,,,"[{""bin"": 0, ""n"": 6001, ""frac"": 0.06055805035571926, ""mean_pred"": 0.04493306687620313, ""pos_frac"": 0.22046325612397932}, {""bin"": 1, ""n"": 4410, ""frac"": 0.04450274988647258, ""mean_pred"": 0.1481952124, ""pos_frac"": 0.3086167800453515}, {""bin"": 2, ""n"": 3819, ""frac"": 0.03853877592209496, ""mean_pred"": 0.24804998925373134, ""pos_frac"": 0.4001047394605918}, {""bin"": 3, ""n"": 3714, ""frac"": 0.03747918663908371, ""mean_pred"": 0.34973291635164244, ""pos_frac"": 0.49165320409262253}, {""bin"": 4, ""n"": 3925, ""frac"": 0.03960845653161108, ""mean_pred"": 0.4507687097757962, ""pos_frac"": 0.5487898089171974}, {""bin"": 5, ""n"": 4348, ""frac"": 0.04387708764317069, ""mean_pred"": 0.5507435919825208, ""pos_frac"": 0.6041858325666973}, {""bin"": 6, ""n"": 5109, ""frac"": 0.05155658711337605, ""mean_pred"": 0.6513221470091994, ""pos_frac"": 0.6549226854570366}, {""bin"": 7, ""n"": 6724, ""frac"": 0.0678540794187396, ""mean_pred"": 0.7529574826219512, ""pos_frac"": 0.7098453301606187}, {""bin"": 8, ""n"": 11255, ""frac"": 0.11357787981230133, ""mean_pred"": 0.8553406269853397, ""pos_frac"": 0.7925366503776099}, {""bin"": 9, ""n"": 49790, ""frac"": 0.5024471466774307, ""mean_pred"": 0.9743280528813015, ""pos_frac"": 0.9173930508134164}]"
,,,,,canonical_scaffold,GIN-TFP_native,POLYPHARMA_AUC,training,complete,AUC,0.8,0.8171540310273588,-0.017154031027358796,10.0,99170.0,,
,,,,,canonical_scaffold,GIN-TFP_native,POLYPHARMA_AP,training,complete,AP,0.8711111111111112,0.9178390743031588,,,,-0.04672796319204764,
0.07863200280812499,0.1954380752311385,0.1554618962241052,"[{'bin': 0, 'n': 5191, 'frac': 0.052339181286549706, 'mean_pred': 0.04902349286749374, 'pos_frac': 0.24446156809863226}, {'bin': 1, 'n': 4577, 'frac': 0.04614841701956039, 'mean_pred': 0.14941278229298668, 'pos_frac': 0.3401791566528294}, {'bin': 2, 'n': 4054, 'frac': 0.04087517644686429, 'mean_pred': 0.24920564087814503, 'pos_frac': 0.4136655155402072}, {'bin': 3, 'n': 4034, 'frac': 0.04067352288767897, 'mean_pred': 0.3505899014600892, 'pos_frac': 0.5024789291026277}, {'bin': 4, 'n': 4276, 'frac': 0.04311353095382133, 'mean_pred': 0.45099458855238544, 'pos_frac': 0.5537885874649204}, {'bin': 5, 'n': 4912, 'frac': 0.0495261141359145, 'mean_pred': 0.5516277811970685, 'pos_frac': 0.6178745928338762}, {'bin': 6, 'n': 5917, 'frac': 0.05965920548497681, 'mean_pred': 0.6516875189504817, 'pos_frac': 0.6687510562785195}, {'bin': 7, 'n': 7691, 'frac': 0.07754587618471466, 'mean_pred': 0.7523183760603301, 'pos_frac': 0.7318944220517488}, {'bin': 8, 'n': 11210, 'frac': 0.11302681992337164, 'mean_pred': 0.8540096017386262, 'pos_frac': 0.8029438001784122}, {'bin': 9, 'n': 47318, 'frac': 0.47709215567654767, 'mean_pred': 0.9747068754152753, 'pos_frac': 0.9105414430026628}]",99180.0,canonical_scaffold,GIN-TFP_permuted,ALL,training,,,,,,,,,"[{""bin"": 0, ""n"": 5191, ""frac"": 0.052339181286549706, ""mean_pred"": 0.04902349286749374, ""pos_frac"": 0.24446156809863226}, {""bin"": 1, ""n"": 4577, ""frac"": 0.04614841701956039, ""mean_pred"": 0.14941278229298668, ""pos_frac"": 0.3401791566528294}, {""bin"": 2, ""n"": 4054, ""frac"": 0.04087517644686429, ""mean_pred"": 0.24920564087814503, ""pos_frac"": 0.4136655155402072}, {""bin"": 3, ""n"": 4034, ""frac"": 0.04067352288767897, ""mean_pred"": 0.3505899014600892, ""pos_frac"": 0.5024789291026277}, {""bin"": 4, ""n"": 4276, ""frac"": 0.04311353095382133, ""mean_pred"": 0.45099458855238544, ""pos_frac"": 0.5537885874649204}, {""bin"": 5, ""n"": 4912, ""frac"": 0.0495261141359145, ""mean_pred"": 0.5516277811970685, ""pos_frac"": 0.6178745928338762}, {""bin"": 6, ""n"": 5917, ""frac"": 0.05965920548497681, ""mean_pred"": 0.6516875189504817, ""pos_frac"": 0.6687510562785195}, {""bin"": 7, ""n"": 7691, ""frac"": 0.07754587618471466, ""mean_pred"": 0.7523183760603301, ""pos_frac"": 0.7318944220517488}, {""bin"": 8, ""n"": 11210, ""frac"": 0.11302681992337164, ""mean_pred"": 0.8540096017386262, ""pos_frac"": 0.8029438001784122}, {""bin"": 9, ""n"": 47318, ""frac"": 0.47709215567654767, ""mean_pred"": 0.9747068754152753, ""pos_frac"": 0.9105414430026628}]"
0.28036582350000006,0.57434344,0.27435140416810244,"[{'bin': 4, 'n': 1, 'frac': 0.05, 'mean_pred': 0.42565656, 'pos_frac': 1.0}, {'bin': 5, 'n': 1, 'frac': 0.05, 'mean_pred': 0.57162327, 'pos_frac': 1.0}, {'bin': 6, 'n': 1, 'frac': 0.05, 'mean_pred': 0.6180554, 'pos_frac': 1.0}, {'bin': 7, 'n': 1, 'frac': 0.05, 'mean_pred': 0.73525417, 'pos_frac': 1.0}, {'bin': 8, 'n': 4, 'frac': 0.2, 'mean_pred': 0.8592777425000001, 'pos_frac': 0.75}, {'bin': 9, 'n': 12, 'frac': 0.6, 'mean_pred': 0.9600662416666667, 'pos_frac': 0.6666666666666666}]",20.0,canonical_scaffold,GIN-TFP_permuted,B,training,complete,,,,,,,,"[{""bin"": 4, ""n"": 1, ""frac"": 0.05, ""mean_pred"": 0.42565656, ""pos_frac"": 1.0}, {""bin"": 5, ""n"": 1, ""frac"": 0.05, ""mean_pred"": 0.57162327, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 1, ""frac"": 0.05, ""mean_pred"": 0.6180554, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 1, ""frac"": 0.05, ""mean_pred"": 0.73525417, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 4, ""frac"": 0.2, ""mean_pred"": 0.8592777425000001, ""pos_frac"": 0.75}, {""bin"": 9, ""n"": 12, ""frac"": 0.6, ""mean_pred"": 0.9600662416666667, ""pos_frac"": 0.6666666666666666}]"
0.13501205639999994,0.575284,0.07464375538420936,"[{'bin': 2, 'n': 1, 'frac': 0.04, 'mean_pred': 0.24040052, 'pos_frac': 0.0}, {'bin': 3, 'n': 1, 'frac': 0.04, 'mean_pred': 0.3493285, 'pos_frac': 0.0}, {'bin': 4, 'n': 2, 'frac': 0.08, 'mean_pred': 0.45644622, 'pos_frac': 0.5}, {'bin': 5, 'n': 1, 'frac': 0.04, 'mean_pred': 0.575284, 'pos_frac': 0.0}, {'bin': 6, 'n': 2, 'frac': 0.08, 'mean_pred': 0.653907985, 'pos_frac': 0.5}, {'bin': 7, 'n': 5, 'frac': 0.2, 'mean_pred': 0.759523266, 'pos_frac': 1.0}, {'bin': 8, 'n': 2, 'frac': 0.08, 'mean_pred': 0.840853005, 'pos_frac': 1.0}, {'bin': 9, 'n': 11, 'frac': 0.44, 'mean_pred': 0.9732102545454547, 'pos_frac': 1.0}]",25.0,canonical_scaffold,GIN-TFP_permuted,C,training,complete,,,,,,,,"[{""bin"": 2, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.24040052, ""pos_frac"": 0.0}, {""bin"": 3, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.3493285, ""pos_frac"": 0.0}, {""bin"": 4, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.45644622, ""pos_frac"": 0.5}, {""bin"": 5, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.575284, ""pos_frac"": 0.0}, {""bin"": 6, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.653907985, ""pos_frac"": 0.5}, {""bin"": 7, ""n"": 5, ""frac"": 0.2, ""mean_pred"": 0.759523266, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.840853005, ""pos_frac"": 1.0}, {""bin"": 9, ""n"": 11, ""frac"": 0.44, ""mean_pred"": 0.9732102545454547, ""pos_frac"": 1.0}]"
0.07861776906789589,0.1954380752311385,0.1554441431272256,"[{'bin': 0, 'n': 5191, 'frac': 0.05237086359967716, 'mean_pred': 0.04902349286749374, 'pos_frac': 0.24446156809863226}, {'bin': 1, 'n': 4577, 'frac': 0.04617635189669088, 'mean_pred': 0.14941278229298668, 'pos_frac': 0.3401791566528294}, {'bin': 2, 'n': 4053, 'frac': 0.04088983050847458, 'mean_pred': 0.24920781337281026, 'pos_frac': 0.4137675795706884}, {'bin': 3, 'n': 4033, 'frac': 0.040688054882970136, 'mean_pred': 0.35059021423010167, 'pos_frac': 0.5026035209521448}, {'bin': 4, 'n': 4273, 'frac': 0.04310936238902341, 'mean_pred': 0.45099796668616904, 'pos_frac': 0.5537093377018488}, {'bin': 5, 'n': 4910, 'frac': 0.04953591606133979, 'mean_pred': 0.5516188908289206, 'pos_frac': 0.6179226069246436}, {'bin': 6, 'n': 5913, 'frac': 0.05965496368038741, 'mean_pred': 0.6516934958667343, 'pos_frac': 0.6686960933536276}, {'bin': 7, 'n': 7685, 'frac': 0.07753228410008071, 'mean_pred': 0.7523159088848406, 'pos_frac': 0.7316851008458035}, {'bin': 8, 'n': 11197, 'frac': 0.11296408393866021, 'mean_pred': 0.8540081264008216, 'pos_frac': 0.803250870768956}, {'bin': 9, 'n': 47288, 'frac': 0.4770782889426957, 'mean_pred': 0.9747093571988665, 'pos_frac': 0.9105692776180003}]",99120.0,canonical_scaffold,GIN-TFP_permuted,UNMATCHED,training,complete,,,,,,,,"[{""bin"": 0, ""n"": 5191, ""frac"": 0.05237086359967716, ""mean_pred"": 0.04902349286749374, ""pos_frac"": 0.24446156809863226}, {""bin"": 1, ""n"": 4577, ""frac"": 0.04617635189669088, ""mean_pred"": 0.14941278229298668, ""pos_frac"": 0.3401791566528294}, {""bin"": 2, ""n"": 4053, ""frac"": 0.04088983050847458, ""mean_pred"": 0.24920781337281026, ""pos_frac"": 0.4137675795706884}, {""bin"": 3, ""n"": 4033, ""frac"": 0.040688054882970136, ""mean_pred"": 0.35059021423010167, ""pos_frac"": 0.5026035209521448}, {""bin"": 4, ""n"": 4273, ""frac"": 0.04310936238902341, ""mean_pred"": 0.45099796668616904, ""pos_frac"": 0.5537093377018488}, {""bin"": 5, ""n"": 4910, ""frac"": 0.04953591606133979, ""mean_pred"": 0.5516188908289206, ""pos_frac"": 0.6179226069246436}, {""bin"": 6, ""n"": 5913, ""frac"": 0.05965496368038741, ""mean_pred"": 0.6516934958667343, ""pos_frac"": 0.6686960933536276}, {""bin"": 7, ""n"": 7685, ""frac"": 0.07753228410008071, ""mean_pred"": 0.7523159088848406, ""pos_frac"": 0.7316851008458035}, {""bin"": 8, ""n"": 11197, ""frac"": 0.11296408393866021, ""mean_pred"": 0.8540081264008216, ""pos_frac"": 0.803250870768956}, {""bin"": 9, ""n"": 47288, ""frac"": 0.4770782889426957, ""mean_pred"": 0.9747093571988665, ""pos_frac"": 0.9105692776180003}]"
0.5133439418,0.949644975,0.3950009812202513,"[{'bin': 0, 'n': 1, 'frac': 0.04, 'mean_pred': 0.050355025, 'pos_frac': 1.0}, {'bin': 1, 'n': 3, 'frac': 0.12, 'mean_pred': 0.16700401666666664, 'pos_frac': 1.0}, {'bin': 2, 'n': 1, 'frac': 0.04, 'mean_pred': 0.2112826, 'pos_frac': 1.0}, {'bin': 3, 'n': 3, 'frac': 0.12, 'mean_pred': 0.32915553000000003, 'pos_frac': 1.0}, {'bin': 4, 'n': 4, 'frac': 0.16, 'mean_pred': 0.43989788500000004, 'pos_frac': 1.0}, {'bin': 8, 'n': 7, 'frac': 0.28, 'mean_pred': 0.8473226771428571, 'pos_frac': 0.2857142857142857}, {'bin': 9, 'n': 6, 'frac': 0.24, 'mean_pred': 0.9313253983333333, 'pos_frac': 1.0}]",25.0,canonical_scaffold,GIN-TFP_permuted,A*,training,available,,,,,,,,"[{""bin"": 0, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.050355025, ""pos_frac"": 1.0}, {""bin"": 1, ""n"": 3, ""frac"": 0.12, ""mean_pred"": 0.16700401666666664, ""pos_frac"": 1.0}, {""bin"": 2, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.2112826, ""pos_frac"": 1.0}, {""bin"": 3, ""n"": 3, ""frac"": 0.12, ""mean_pred"": 0.32915553000000003, ""pos_frac"": 1.0}, {""bin"": 4, ""n"": 4, ""frac"": 0.16, ""mean_pred"": 0.43989788500000004, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 7, ""frac"": 0.28, ""mean_pred"": 0.8473226771428571, ""pos_frac"": 0.2857142857142857}, {""bin"": 9, ""n"": 6, ""frac"": 0.24, ""mean_pred"": 0.9313253983333333, ""pos_frac"": 1.0}]"
0.21909420679999997,0.57434344,0.22369964465372777,"[{'bin': 4, 'n': 1, 'frac': 0.04, 'mean_pred': 0.42565656, 'pos_frac': 1.0}, {'bin': 5, 'n': 1, 'frac': 0.04, 'mean_pred': 0.57162327, 'pos_frac': 1.0}, {'bin': 6, 'n': 1, 'frac': 0.04, 'mean_pred': 0.6180554, 'pos_frac': 1.0}, {'bin': 7, 'n': 2, 'frac': 0.08, 'mean_pred': 0.74080831, 'pos_frac': 1.0}, {'bin': 8, 'n': 5, 'frac': 0.2, 'mean_pred': 0.858308746, 'pos_frac': 0.8}, {'bin': 9, 'n': 15, 'frac': 0.6, 'mean_pred': 0.9521842193333333, 'pos_frac': 0.7333333333333333}]",25.0,canonical_scaffold,GIN-TFP_permuted,B,training,available,,,,,,,,"[{""bin"": 4, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.42565656, ""pos_frac"": 1.0}, {""bin"": 5, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.57162327, ""pos_frac"": 1.0}, {""bin"": 6, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.6180554, ""pos_frac"": 1.0}, {""bin"": 7, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.74080831, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 5, ""frac"": 0.2, ""mean_pred"": 0.858308746, ""pos_frac"": 0.8}, {""bin"": 9, ""n"": 15, ""frac"": 0.6, ""mean_pred"": 0.9521842193333333, ""pos_frac"": 0.7333333333333333}]"
0.13501205639999994,0.575284,0.07464375538420936,"[{'bin': 2, 'n': 1, 'frac': 0.04, 'mean_pred': 0.24040052, 'pos_frac': 0.0}, {'bin': 3, 'n': 1, 'frac': 0.04, 'mean_pred': 0.3493285, 'pos_frac': 0.0}, {'bin': 4, 'n': 2, 'frac': 0.08, 'mean_pred': 0.45644622, 'pos_frac': 0.5}, {'bin': 5, 'n': 1, 'frac': 0.04, 'mean_pred': 0.575284, 'pos_frac': 0.0}, {'bin': 6, 'n': 2, 'frac': 0.08, 'mean_pred': 0.653907985, 'pos_frac': 0.5}, {'bin': 7, 'n': 5, 'frac': 0.2, 'mean_pred': 0.759523266, 'pos_frac': 1.0}, {'bin': 8, 'n': 2, 'frac': 0.08, 'mean_pred': 0.840853005, 'pos_frac': 1.0}, {'bin': 9, 'n': 11, 'frac': 0.44, 'mean_pred': 0.9732102545454547, 'pos_frac': 1.0}]",25.0,canonical_scaffold,GIN-TFP_permuted,C,training,available,,,,,,,,"[{""bin"": 2, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.24040052, ""pos_frac"": 0.0}, {""bin"": 3, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.3493285, ""pos_frac"": 0.0}, {""bin"": 4, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.45644622, ""pos_frac"": 0.5}, {""bin"": 5, ""n"": 1, ""frac"": 0.04, ""mean_pred"": 0.575284, ""pos_frac"": 0.0}, {""bin"": 6, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.653907985, ""pos_frac"": 0.5}, {""bin"": 7, ""n"": 5, ""frac"": 0.2, ""mean_pred"": 0.759523266, ""pos_frac"": 1.0}, {""bin"": 8, ""n"": 2, ""frac"": 0.08, ""mean_pred"": 0.840853005, ""pos_frac"": 1.0}, {""bin"": 9, ""n"": 11, ""frac"": 0.44, ""mean_pred"": 0.9732102545454547, ""pos_frac"": 1.0}]"
0.07856553461814265,0.19529275598262813,0.15541876757377965,"[{'bin': 0, 'n': 5190, 'frac': 0.052373984560270447, 'mean_pred': 0.049023236310242774, 'pos_frac': 0.2443159922928709}, {'bin': 1, 'n': 4574, 'frac': 0.0461577274332711, 'mean_pred': 0.1494012445354176, 'pos_frac': 0.33974639265413203}, {'bin': 2, 'n': 4052, 'frac': 0.04089005499772945, 'mean_pred': 0.24921717300098717, 'pos_frac': 0.4136229022704837}, {'bin': 3, 'n': 4030, 'frac': 0.040668045814622335, 'mean_pred': 0.35060617057071963, 'pos_frac': 0.5022332506203474}, {'bin': 4, 'n': 4269, 'frac': 0.043079872849286036, 'mean_pred': 0.45100836732490046, 'pos_frac': 0.5532911688920121}, {'bin': 5, 'n': 4910, 'frac': 0.04954841313890711, 'mean_pred': 0.5516188908289206, 'pos_frac': 0.6179226069246436}, {'bin': 6, 'n': 5913, 'frac': 0.05967001362329078, 'mean_pred': 0.6516934958667343, 'pos_frac': 0.6686960933536276}, {'bin': 7, 'n': 7684, 'frac': 0.0775417528634139, 'mean_pred': 0.752316683671265, 'pos_frac': 0.7316501821967725}, {'bin': 8, 'n': 11194, 'frac': 0.11296230889550432, 'mean_pred': 0.8540087501974273, 'pos_frac': 0.8031981418617117}, {'bin': 9, 'n': 47279, 'frac': 0.47710782582370453, 'mean_pred': 0.9747182927396942, 'pos_frac': 0.9105522536432665}]",99095.0,canonical_scaffold,GIN-TFP_permuted,UNMATCHED,training,available,,,,,,,,"[{""bin"": 0, ""n"": 5190, ""frac"": 0.052373984560270447, ""mean_pred"": 0.049023236310242774, ""pos_frac"": 0.2443159922928709}, {""bin"": 1, ""n"": 4574, ""frac"": 0.0461577274332711, ""mean_pred"": 0.1494012445354176, ""pos_frac"": 0.33974639265413203}, {""bin"": 2, ""n"": 4052, ""frac"": 0.04089005499772945, ""mean_pred"": 0.24921717300098717, ""pos_frac"": 0.4136229022704837}, {""bin"": 3, ""n"": 4030, ""frac"": 0.040668045814622335, ""mean_pred"": 0.35060617057071963, ""pos_frac"": 0.5022332506203474}, {""bin"": 4, ""n"": 4269, ""frac"": 0.043079872849286036, ""mean_pred"": 0.45100836732490046, ""pos_frac"": 0.5532911688920121}, {""bin"": 5, ""n"": 4910, ""frac"": 0.04954841313890711, ""mean_pred"": 0.5516188908289206, ""pos_frac"": 0.6179226069246436}, {""bin"": 6, ""n"": 5913, ""frac"": 0.05967001362329078, ""mean_pred"": 0.6516934958667343, ""pos_frac"": 0.6686960933536276}, {""bin"": 7, ""n"": 7684, ""frac"": 0.0775417528634139, ""mean_pred"": 0.752316683671265, ""pos_frac"": 0.7316501821967725}, {""bin"": 8, ""n"": 11194, ""frac"": 0.11296230889550432, ""mean_pred"": 0.8540087501974273, ""pos_frac"": 0.8031981418617117}, {""bin"": 9, ""n"": 47279, ""frac"": 0.47710782582370453, ""mean_pred"": 0.9747182927396942, ""pos_frac"": 0.9105522536432665}]"
,,,,,canonical_scaffold,GIN-TFP_permuted,POLYPHARMA_AUC,training,complete,AUC,0.8,0.7989114491230381,0.0010885508769619134,10.0,99170.0,,
,,,,,canonical_scaffold,GIN-TFP_permuted,POLYPHARMA_AP,training,complete,AP,0.8999999999999999,0.9102665656304393,,,,-0.010266565630439373,
